timestamp,unix_time,trial_id,query,condition_id,repeat_id,method_variant,object_label,object_shape,target_shape,trial_note,dry_run,outcome,success,reason,failure_stage,failure_reason,failure_category,retrieved_demo_id,retrieval_score,retrieval_mode,retrieval_task_type_filter,retrieval_language_score,retrieval_geometry_score,language_score,geometry_score,retrieval_candidates,expected_demo_id,retrieval_correct,requested_x,requested_y,requested_z,requested_yaw_deg,requested_object_shape,requested_object_label,requested_object_size,requested_position_xyz,perception_method,pose_source_frame,object_base_x,object_base_y,object_base_z,target_est_xyz,gazebo_model_name,gazebo_pose_found,gazebo_x,gazebo_y,gazebo_z,gazebo_yaw_deg,target_gt_xyz,target_gt_world_xyz,target_gt_frame,target_est_frame,target_error_z_m,target_error_xyz_m,target_yaw_gt_deg,target_yaw_gt_raw_deg,target_yaw_gt_long_axis_deg,target_yaw_est_deg,position_xy_error_m,requested_position_xy_error_m,target_error_xy_m,target_error_source,grasp_x,grasp_y,grasp_z,grasp_xyz,bottleneck_xyz,estimated_size_x,estimated_size_y,estimated_size_z,target_size_xyz,demo_yaw_deg,live_yaw_deg,delta_yaw_deg,yaw_error_deg,yaw_error_method,demo_top_z,live_top_z,demo_grasp_z,demo_clearance_above_top,mapped_grasp_z,obb_old_x,obb_old_y,obb_center_x,obb_center_y,obb_correction_dx,obb_correction_dy,obb_extent_long,obb_extent_short,icp_median_error_m,icp_p90_error_m,icp_mean_error_m,icp_iterations,mask_pixels,pointcloud_points,live_scene_package,live_scene_package_dir,scene_package_path,icp_output_dir,task_type,place_mode,place_x,place_y,place_z,place_or_insert_xyz,place_direction,place_resolution_method,place_resolution_confidence,place_offset_xy,replay_used,replay_type,used_recovery_logic,replay_recovery_progress,replay_recovery_stage,execution_variant,release_index,planning_success,execution_success,manual_success_label,total_time_s,perception_time_s,retrieval_time_s,alignment_time_s,planning_time_s,robot_execution_time_s,execution_wall_time_s,planning_call_count,robot_execution_call_count,timing_source,execution_time_s,rollout_path,log_timestamp,task_success,postcheck_success,initial_object_xyz,final_object_xyz,final_object_model_name,final_target_error_xy_m,final_relation_error_xy_m,insert_depth_m,postcheck_reason,timestamp
,1785578420,top_RNA_20260801_025926_green_cube,pick up the green cube,top_x050_ym0.2_cube,,full,green_cube,cube,cube,,FALSE,success,TRUE,,,,,cube_top_grasp_center,1,language_then_geometry,grasp,0.891666667,1,0.891666667,1,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.5,,,,cube,green_cube,"[0.045, 0.045, 0.045]","[0.5, """", """"]",LangSAM+depth_pointcloud,head_camera,0.495215108,-0.198343957,-0.583148239,"[0.4952151078431153, -0.19834395738031482, -0.5831482391286672]",grasp_object,TRUE,0.5,-0.2,0.3475,-3.35E-12,"[0.49999999999990813, -0.1999999999996482, """"]","[0.49999999999990813, -0.1999999999996482, 0.3474999999995868]",gazebo_world_xy_only,base,,,-3.35E-12,-3.35E-12,-3.35E-12,,0.005063365,,0.005063365,gazebo_model_states,0.503339466,-0.203647072,-0.46825956,"[0.5033394659581597, -0.2036470722817632, -0.4682595602303407]","[0.4932123649207377, -0.19872438797006356, -0.38806098097954284]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,618,618,live_trial_top_RNA_20260801_025926_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_025926_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_025926_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,,,,,TRUE,TRUE,,53.34530854,0.743802547,0.01587534,0.096292734,0.03595233,31.03767681,46.97715831,1,14,moveit_wrapper_v1,46.97715831,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_025926_green_cube.json,2026/8/1 3:00,TRUE,TRUE,"[0.49999999999990813, -0.1999999999996482, 0.3474999999995868]","[0.5065647233557017, -0.18576609434559224, 0.4876351981415364]",grasp_object,0.017013266,,,,
2026/8/1 3:39,1785580792,top_RNA_20260801_033839_green_cube,pick up the green cube,top_x075_y000_cube,,full,green_cube,cube,cube,,FALSE,success,TRUE,,,,,cube_top_grasp_center,1,language_then_geometry,grasp,0.891666667,1,0.891666667,1,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.8916666666666666, ""geometry_score"": 1.0}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.8681818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.75,0,,,cube,green_cube,"[0.045, 0.045, 0.045]","[0.75, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.7419,-0.0015,-0.5855,"[0.7419, -0.0015, -0.5855]",grasp_object,TRUE,0.75,0,0.3475,-3.35E-12,"[0.75, 0.0, """"]","[0.75, 0.0, 0.3475]",gazebo_world_xy_only,base,,,-3.35E-12,-3.35E-12,-3.35E-12,,0.0082,0.0082,0.0082,gazebo_model_states,0.759,-0.012,-0.471,"[0.759, -0.012, -0.471]","[0.740, -0.002, -0.390]",0.045,0.045,0.045,"[0.045, 0.045, 0.045]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,374,374,live_trial_top_RNA_20260801_033839_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_033839_green_cube,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_033839_green_cube,,grasp,,,,,"["""", """", """"]",,,,,TRUE,mt3_demo_replay_input_v1,FALSE,,,standard_replay,,TRUE,TRUE,,73.7,0.95,0.06,0.13,,,65.8,,,recovered_from_terminal_log,65.8,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_033839_green_cube.json,2026/8/1 3:39,TRUE,TRUE,"[0.75, 0.0, 0.3475]",,grasp_object,,,,post_grasp_lift_ok; recovered_from_terminal_log,2026/8/1 3:39
2026/8/1 3:57,1785581825,top_RNA_20260801_035605_green_cylinder,pick up the green cylinder,top_x075_y000_cyl,,full,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.75,0,,,cylinder,green_cylinder,"[0.04, 0.04, 0.075]","[0.75, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.7416,-0.0015,-0.575,"[0.7416, -0.0015, -0.5750]",green_short_cylinder,TRUE,0.75,0,,,"[0.75, 0.0, """"]","[0.75, 0.0, """"]",gazebo_world_xy_only,base,,,2.474146494,2.474146494,2.474146494,,0.0085,0.0085,0.0085,gazebo_model_states,0.759,-0.012,-0.46,"[0.759, -0.012, -0.460]","[0.740, -0.002, -0.380]",0.04,0.04,0.075,"[0.04, 0.04, 0.075]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,350,350,live_trial_top_RNA_20260801_035605_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_035605_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_035605_green_cylinder,,grasp,,,,,"["""", """", """"]",,,,,TRUE,mt3_demo_replay_input_v1,TRUE,0.774,before_gripper_close_blocked,partial_replay_with_terminal_correction,,TRUE,TRUE,,59.47,1.25,0.07,0.18,,,52.35,,,recovered_from_terminal_log,52.35,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_035605_green_cylinder.json,2026/8/1 3:57,TRUE,TRUE,"[0.75, 0.0, """"]","["""", """", 0.432]",green_short_cylinder,0,,,post_grasp_lift_ok; recovered_from_terminal_log,2026/8/1 3:57
2026/8/1 4:39,1785584393,top_RNA_20260801_043839_green_cylinder,pick up the green cylinder,top_x075_y000_cyl,,full,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.75,0,,,cylinder,green_cylinder,"[0.04, 0.04, 0.075]","[0.75, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.74156664,-0.001465659,-0.574975782,"[0.7415666397373923, -0.0014656587432004865, -0.5749757823126014]",green_short_cylinder,TRUE,0.750000004,-5.08E-07,0.362499894,-0.001442284,"[0.7500000039671939, -5.083112891298441e-07, """"]","[0.7500000039671939, -5.083112891298441e-07, 0.36249989361976664]",gazebo_world_xy_only,base,,,-0.001442284,-0.001442284,-0.001442284,,0.00855969,0.008559773,0.00855969,gazebo_model_states,0.758532696,-0.011779372,-0.460496417,"[0.7585326960307691, -0.011779372283797445, -0.46049641693216864]","[0.7396751707702898, -0.002128564948812366, -0.3799397129319436]",0.04,0.04,0.075,"[0.04, 0.04, 0.075]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,350,350,live_trial_top_RNA_20260801_043839_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_043839_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_043839_green_cylinder,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,,,,,TRUE,TRUE,,72.65109372,0.601503849,0.036459923,0.074332714,0.036242962,48.6064055,66.66223454,1,31,moveit_wrapper_v1,66.66223454,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_043839_green_cylinder.json,,TRUE,TRUE,"[0.7500000039671939, -5.083112891298441e-07, 0.36249989361976664]","[0.7285992007952435, 0.006932980496899411, 0.4950749236384147]",green_short_cylinder,0.015450415,,,,2026/8/1 4:39
2026/8/1 4:43,1785584584,top_RNA_20260801_044147_green_cylinder,pick up the green cylinder,top_x075_y000_cyl,,full,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.75,0,,,cylinder,green_cylinder,"[0.04, 0.04, 0.075]","[0.75, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.741566533,-0.001465499,-0.574975504,"[0.7415665326190612, -0.0014654989310560944, -0.574975504327368]",green_short_cylinder,TRUE,0.75000002,-5.31E-07,0.362499894,-0.001442302,"[0.7500000202801587, -5.311308938485626e-07, """"]","[0.7500000202801587, -5.311308938485626e-07, 0.3624998939394317]",gazebo_world_xy_only,base,,,-0.001442302,-0.001442302,-0.001442302,,0.008559781,0.008559852,0.008559781,gazebo_model_states,0.758532589,-0.011779212,-0.460496139,"[0.758532588912438, -0.011779212471653052, -0.46049613894693525]","[0.7396750636519587, -0.0021284051366679737, -0.37993943494671023]",0.04,0.04,0.075,"[0.04, 0.04, 0.075]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,350,350,live_trial_top_RNA_20260801_044147_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_044147_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_044147_green_cylinder,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,,,,,TRUE,TRUE,,76.65183616,0.800664663,0.054505587,0.137582779,0.048529863,48.68211722,68.71785879,1,31,moveit_wrapper_v1,68.71785879,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_044147_green_cylinder.json,,TRUE,TRUE,"[0.7500000202801587, -5.311308938485626e-07, 0.3624998939394317]","[0.7334513937232309, 0.024968241768819392, 0.49730989941576753]",green_short_cylinder,0.027648229,,,,2026/8/1 4:43
2026/8/1 4:46,1785584779,top_RNA_20260801_044502_green_cylinder,pick up the green cylinder,top_x075_y000_cyl,,full,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.75,0,,,cylinder,green_cylinder,"[0.04, 0.04, 0.075]","[0.75, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.74156672,-0.001465156,-0.574975656,"[0.7415667196952422, -0.00146515599474498, -0.574975655943454]",green_short_cylinder,TRUE,0.750000005,-5.15E-07,0.362499896,-0.001442267,"[0.7500000046586083, -5.154489821726544e-07, """"]","[0.7500000046586083, -5.154489821726544e-07, 0.36249989581919173]",gazebo_world_xy_only,base,,,-0.001442267,-0.001442267,-0.001442267,,0.008559525,0.008559609,0.008559525,gazebo_model_states,0.758532776,-0.01177887,-0.460496291,"[0.758532775988619, -0.011778869535341938, -0.46049629056302127]","[0.7396752507281397, -0.0021280622003568596, -0.37993958656279625]",0.04,0.04,0.075,"[0.04, 0.04, 0.075]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,350,350,live_trial_top_RNA_20260801_044502_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_044502_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_044502_green_cylinder,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,,,,,,TRUE,TRUE,,75.69943762,0.867213964,0.074269533,0.145457268,0.030805111,48.75477052,68.62421608,1,31,moveit_wrapper_v1,68.62421608,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_044502_green_cylinder.json,,TRUE,TRUE,"[0.7500000046586083, -5.154489821726544e-07, 0.36249989581919173]","[0.7287209082422239, 0.005736285190956239, 0.4945244817487565]",green_short_cylinder,0.014724547,,,,2026/8/1 4:46
2026/8/1 4:53,1785585216,top_RNA_20260801_045239_green_cylinder,pick up the green cylinder,top_x050_y-020_cyl,,full,green_cylinder,cylinder,cylinder,,FALSE,success,TRUE,controller_control_failed,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.5,-0.2,,,cylinder,green_cylinder,"[0.04, 0.04, 0.075]","[0.5, -0.2, """"]",LangSAM+depth_pointcloud,head_camera,0.496406468,-0.196812121,-0.567449742,"[0.49640646812430933, -0.19681212123309388, -0.5674497423192042]",green_short_cylinder,TRUE,0.500002146,-0.200000682,0.362500323,-0.001042912,"[0.5000021456683976, -0.20000068182020658, """"]","[0.5000021456683976, -0.20000068182020658, 0.3625003227873566]",gazebo_world_xy_only,base,,,-0.001042912,-0.001042912,-0.001042912,,0.004805811,0.004803753,0.004805811,gazebo_model_states,0.513372524,-0.207125835,-0.452970377,"[0.5133725244176861, -0.20712583477369084, -0.45297037693877146]","[0.49451499915720676, -0.19747502743870576, -0.37241367293854644]",0.04,0.04,0.075,"[0.04, 0.04, 0.075]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,506,506,live_trial_top_RNA_20260801_045239_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_045239_green_cylinder,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260801_045239_green_cylinder,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,TRUE,0.645,before_gripper_close_blocked,partial_replay_with_terminal_correction,,TRUE,TRUE,visual_success_confirmed_by_operator,56.58534312,1.876033545,0.751523018,0.25041461,0.035589457,28.31857991,46.05684543,1,18,moveit_wrapper_v1,46.05684543,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260801_045239_green_cylinder.json,,TRUE,TRUE,"[0.5000021456683976, -0.20000068182020658, 0.3625003227873566]","[0.5013070765732048, -0.20014963564730912, 0.4348778977574904]",green_short_cylinder,0.005929162,,,rollout_success_true; previous_outer_controller_error_was_transient_recovery_path,2026/8/1 4:53
,1785655914,top_RNA_20260802_003105_green_sphere,pick up the green sphere,top_x060_y000_sphere,,top_lift_after_close,green_sphere,sphere,sphere,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.6,0,,,sphere,green_sphere,"[0.053, 0.053, 0.053]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.591116879,3.61E-06,-0.572589655,"[0.5911168794833024, 3.61141435633262e-06, -0.5725896546966118]",green_sphere,TRUE,0.6,0,0.35149951,0,"[0.6, 0.0, """"]","[0.6, 0.0, 0.3514995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.008883121,0.008883121,0.008883121,gazebo_model_states,0.608082936,-0.010310102,-0.458110289,"[0.6080829357766792, -0.010310102126240625, -0.4581102893161791]","[0.5892254105161998, -0.0006592947912555469, -0.37755358531595407]",0.053,0.053,0.053,"[0.053, 0.053, 0.053]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,378,378,live_trial_top_RNA_20260802_003105_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_003105_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_003105_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,top_grasp_replay_to_close_then_direct_lift,,TRUE,TRUE,,47.79113317,0.339747667,0.053471804,0.071111679,0.048542261,26.22162175,41.66699862,1,18,moveit_wrapper_v1,41.66699862,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_003105_green_sphere.json,,FALSE,FALSE,"[0.6, 0.0, 0.3514995097306598]","[0.5879236774425627, 0.008153125602319749, 0.42613664205530316]",green_sphere,0.008753704,,,抓取后目标物体未被有效抬起或发生倾倒,2026/8/2 0:31
,1785656956,top_RNA_20260802_004814_green_sphere,pick up the green sphere,top_x060_y000_sphere,,full,green_sphere,sphere,sphere,,FALSE,failed,FALSE,抓取后目标物体未被有效抬起或发生倾倒,grasp_verification,抓取后目标物体未被有效抬起或发生倾倒,grasp_failure,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.6,0,,,sphere,green_sphere,"[0.054, 0.054, 0.054]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.590495255,-0.001329033,-0.573990805,"[0.5904952549026035, -0.0013290331911414903, -0.5739908051654626]",green_sphere,TRUE,0.6,0,0.35199951,0,"[0.6, 0.0, """"]","[0.6, 0.0, 0.3519995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.009597214,0.009597214,0.009597214,gazebo_model_states,0.607461311,-0.011642747,-0.45951144,"[0.6074613111959802, -0.011642746731738448, -0.4595114397850299]","[0.5886037859355009, -0.0019919393967533696, -0.3789547357848049]",0.054,0.054,0.054,"[0.054, 0.054, 0.054]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,394,394,live_trial_top_RNA_20260802_004814_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_004814_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_004814_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,61.23900962,0.817083836,0.037781477,0.177517176,0.059912205,35.99808359,55.4471972,1,32,moveit_wrapper_v1,55.4471972,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_004814_green_sphere.json,,FALSE,FALSE,"[0.6, 0.0, 0.3519995097306598]","[2.672311119201475, 0.15442992190357963, 0.02699950973065981]",green_sphere,2.068318029,,,抓取后目标物体未被有效抬起或发生倾倒,2026/8/2 0:49
,1785657179,top_RNA_20260802_005158_green_sphere,pick up the green sphere,top_x060_y000_sphere,,full,green_sphere,sphere,sphere,,FALSE,success,TRUE,,,,,cube_top_grasp_center,0.8,language_then_geometry,grasp,0.631578947,0.8,0.631578947,0.8,"[{""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cube_top_grasp_center"", ""task_type"": ""grasp"", ""language_score"": 0.631578947368421, ""geometry_score"": 0.8}, {""id"": ""cuboid_top_yaw_grasp"", ""task_type"": ""grasp"", ""language_score"": 0.6181818181818182, ""geometry_score"": 0.5372188891130648}]",,,0.6,0,,,sphere,green_sphere,"[0.055, 0.055, 0.055]","[0.6, 0.0, """"]",LangSAM+depth_pointcloud,head_camera,0.590341499,-0.001324778,-0.56990451,"[0.5903414986541816, -0.001324777855388221, -0.5699045102354972]",green_sphere,TRUE,0.6,0,0.35249951,0,"[0.6, 0.0, """"]","[0.6, 0.0, 0.3524995097306598]",gazebo_world_xy_only,base,,,0,0,0,,0.009748932,0.009748932,0.009748932,gazebo_model_states,0.607307555,-0.011638491,-0.455425145,"[0.6073075549475584, -0.01163849139598518, -0.4554251448550644]","[0.588450029687079, -0.0019876840610001008, -0.3748684408548394]",0.055,0.055,0.055,"[0.055, 0.055, 0.055]",,,,,gazebo_raw_parallel_180,,,,,,,,,,,,,,,,,,394,394,live_trial_top_RNA_20260802_005158_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_005158_green_sphere,/home/wei/code/learning_thousand_tasks/demo_library/scene_packages/live_trial_top_RNA_20260802_005158_green_sphere,,grasp,,,,,"["""", """", """"]",,,,,TRUE,top_grasp_demo_replay,FALSE,,,standard_replay,,TRUE,TRUE,,59.44873524,0.936201572,0.030749798,0.138017893,0.039295435,34.58541918,53.14234352,1,31,moveit_wrapper_v1,53.14234352,/home/wei/code/learning_thousand_tasks/demo_library/rollout_trajectories/rollout_top_RNA_20260802_005158_green_sphere.json,,TRUE,TRUE,"[0.6, 0.0, 0.3524995097306598]","[0.568876036547884, 0.006456615722244554, 0.4915216394396445]",green_sphere,0.022831567,,,,2026/8/2 0:52
